2025-04-16 14:12:02,226: Key.up
2025-04-16 14:12:02,260: Key.up
2025-04-16 14:12:02,293: Key.up
2025-04-16 14:12:02,327: Key.up
2025-04-16 14:12:02,360: Key.up
2025-04-16 14:12:02,393: Key.up
2025-04-16 14:12:02,758: Key.up
2025-04-16 14:12:03,285: Key.up
2025-04-16 14:12:03,309: Key.up
2025-04-16 14:12:03,358: Key.up
2025-04-16 14:12:03,390: Key.up
2025-04-16 14:12:03,424: Key.up
2025-04-16 14:12:03,458: Key.up
2025-04-16 14:12:03,491: Key.up
2025-04-16 14:12:03,524: Key.up
2025-04-16 14:12:03,558: Key.up
2025-04-16 14:12:03,591: Key.up
2025-04-16 14:12:03,624: Key.up
2025-04-16 14:12:03,658: Key.up
2025-04-16 14:12:03,691: Key.up
2025-04-16 14:12:03,724: Key.up
2025-04-16 14:12:03,758: Key.up
2025-04-16 14:12:03,791: Key.up
2025-04-16 14:12:03,824: Key.up
2025-04-16 14:12:04,142: Key.up
2025-04-16 14:12:04,672: Key.up
2025-04-16 14:12:04,706: Key.up
2025-04-16 14:12:04,741: Key.up
2025-04-16 14:12:04,773: Key.up
2025-04-16 14:12:04,807: Key.up
2025-04-16 14:12:04,841: Key.up
2025-04-16 14:12:04,874: Key.up
2025-04-16 14:12:04,908: Key.up
2025-04-16 14:12:04,941: Key.up
2025-04-16 14:12:04,974: Key.up
2025-04-16 14:12:05,239: Key.up
2025-04-16 14:12:06,368: Key.down
2025-04-16 14:12:06,985: Key.down
2025-04-16 14:12:09,680: i
2025-04-16 14:12:09,963: Key.space
2025-04-16 14:12:10,168: w
2025-04-16 14:12:10,463: a
2025-04-16 14:12:10,647: n
2025-04-16 14:12:10,972: t
2025-04-16 14:12:11,211: Key.space
2025-04-16 14:12:11,822: y
2025-04-16 14:12:12,092: o
2025-04-16 14:12:12,406: u
2025-04-16 14:12:12,738: Key.space
2025-04-16 14:12:13,060: t
2025-04-16 14:12:13,435: o
2025-04-16 14:12:13,770: Key.space
2025-04-16 14:12:14,351: c
2025-04-16 14:12:14,912: l
2025-04-16 14:12:15,284: e
2025-04-16 14:12:15,652: a
2025-04-16 14:12:16,002: r
2025-04-16 14:12:16,258: Key.space
2025-04-16 14:12:16,964: o
2025-04-16 14:12:17,428: u
2025-04-16 14:12:18,634: Key.backspace
2025-04-16 14:12:18,875: Key.backspace
2025-04-16 14:12:19,431: s
2025-04-16 14:12:19,737: o
2025-04-16 14:12:20,038: m
2025-04-16 14:12:20,338: e
2025-04-16 14:12:20,513: Key.space
2025-04-16 14:12:21,135: o
2025-04-16 14:12:21,784: f
2025-04-16 14:12:22,056: Key.space
2025-04-16 14:12:22,809: o
2025-04-16 14:12:23,245: u
2025-04-16 14:12:23,585: r
2025-04-16 14:12:23,855: Key.space
2025-04-16 14:12:25,158: m
2025-04-16 14:12:25,391: e
2025-04-16 14:12:25,718: s
2025-04-16 14:12:25,894: s
2025-04-16 14:12:26,249: a
2025-04-16 14:12:26,840: g
2025-04-16 14:12:27,058: e
2025-04-16 14:12:27,337: s
2025-04-16 14:12:27,542: Key.space
2025-04-16 14:12:28,307: t
2025-04-16 14:12:29,245: Key.backspace
2025-04-16 14:12:29,809: c
2025-04-16 14:12:30,149: a
2025-04-16 14:12:30,499: n
2025-04-16 14:12:30,707: Key.space
2025-04-16 14:12:31,301: y
2025-04-16 14:12:31,964: o
2025-04-16 14:12:32,251: u
2025-04-16 14:12:32,472: Key.space
2025-04-16 14:12:32,853: d
2025-04-16 14:12:33,119: o
2025-04-16 14:12:33,418: Key.space
2025-04-16 14:12:33,832: t
2025-04-16 14:12:34,040: h
2025-04-16 14:12:34,473: a
2025-04-16 14:12:34,877: t
2025-04-16 14:12:35,152: Key.space
2025-04-16 14:12:36,125: Key.shift
2025-04-16 14:12:36,643: Key.shift
2025-04-16 14:12:36,674: Key.shift
2025-04-16 14:12:36,721: Key.shift
2025-04-16 14:12:36,752: Key.shift
2025-04-16 14:12:36,790: Key.shift
2025-04-16 14:12:36,816: Key.shift
2025-04-16 14:12:36,847: Key.shift
2025-04-16 14:12:36,878: Key.shift
2025-04-16 14:12:36,909: Key.shift
2025-04-16 14:12:36,956: Key.shift
2025-04-16 14:12:36,988: Key.shift
2025-04-16 14:12:37,019: Key.shift
2025-04-16 14:12:37,050: Key.shift
2025-04-16 14:12:37,081: Key.shift
2025-04-16 14:12:37,113: Key.shift
2025-04-16 14:12:37,159: Key.shift
2025-04-16 14:12:37,191: Key.shift
2025-04-16 14:12:37,222: Key.shift
2025-04-16 14:12:37,253: Key.shift
2025-04-16 14:12:37,284: Key.shift
2025-04-16 14:12:37,327: Key.shift
2025-04-16 14:12:37,348: Key.shift
2025-04-16 14:12:37,395: Key.shift
2025-04-16 14:12:37,426: Key.shift
2025-04-16 14:12:37,457: Key.shift
2025-04-16 14:12:37,489: Key.shift
2025-04-16 14:12:37,520: Key.shift
2025-04-16 14:12:37,551: Key.shift
2025-04-16 14:12:37,582: Key.shift
2025-04-16 14:12:37,629: Key.shift
2025-04-16 14:12:37,660: Key.shift
2025-04-16 14:12:37,692: Key.shift
2025-04-16 14:12:37,723: Key.shift
2025-04-16 14:12:37,755: Key.shift
2025-04-16 14:12:37,786: Key.shift
2025-04-16 14:12:37,832: Key.shift
2025-04-16 14:12:37,865: Key.shift
2025-04-16 14:12:37,897: Key.shift
2025-04-16 14:12:37,928: Key.shift
2025-04-16 14:12:37,959: Key.shift
2025-04-16 14:12:37,990: Key.shift
2025-04-16 14:12:38,022: Key.shift
2025-04-16 14:12:38,053: Key.shift
2025-04-16 14:12:38,100: Key.shift
2025-04-16 14:12:38,131: Key.shift
2025-04-16 14:12:38,162: Key.shift
2025-04-16 14:12:38,193: Key.shift
2025-04-16 14:12:38,225: Key.shift
2025-04-16 14:12:38,256: Key.shift
2025-04-16 14:12:38,303: Key.shift
2025-04-16 14:12:38,334: Key.shift
2025-04-16 14:12:38,370: Key.shift
2025-04-16 14:12:38,399: Key.shift
2025-04-16 14:12:38,431: Key.shift
2025-04-16 14:12:38,462: Key.shift
2025-04-16 14:12:38,493: Key.shift
2025-04-16 14:12:38,525: Key.shift
2025-04-16 14:12:38,571: Key.shift
2025-04-16 14:12:38,603: Key.shift
2025-04-16 14:12:38,635: Key.shift
2025-04-16 14:12:38,666: Key.shift
2025-04-16 14:12:38,698: Key.shift
2025-04-16 14:12:38,729: Key.shift
2025-04-16 14:12:38,760: Key.shift
2025-04-16 14:12:38,807: Key.shift
2025-04-16 14:12:38,838: Key.shift
2025-04-16 14:12:38,870: Key.shift
2025-04-16 14:12:38,908: Key.shift
2025-04-16 14:12:38,932: Key.shift
2025-04-16 14:12:38,963: Key.shift
2025-04-16 14:12:38,994: Key.shift
2025-04-16 14:12:39,041: Key.shift
2025-04-16 14:12:39,073: Key.shift
2025-04-16 14:12:39,104: Key.shift
2025-04-16 14:12:39,135: Key.shift
2025-04-16 14:12:39,166: Key.shift
2025-04-16 14:12:39,198: Key.shift
2025-04-16 14:12:39,244: Key.shift
2025-04-16 14:12:39,276: Key.shift
2025-04-16 14:12:39,307: Key.shift
2025-04-16 14:12:39,338: Key.shift
2025-04-16 14:12:39,369: Key.shift
2025-04-16 14:12:39,401: Key.shift
2025-04-16 14:12:39,446: Key.shift
2025-04-16 14:12:39,465: Key.shift
2025-04-16 14:12:39,513: Key.shift
2025-04-16 14:12:39,544: Key.shift
2025-04-16 14:12:39,575: Key.shift
2025-04-16 14:12:39,606: Key.shift
2025-04-16 14:12:39,638: Key.shift
2025-04-16 14:12:39,669: Key.shift
2025-04-16 14:12:39,716: Key.shift
2025-04-16 14:12:39,747: Key.shift
2025-04-16 14:12:39,778: Key.shift
2025-04-16 14:12:39,809: Key.shift
2025-04-16 14:12:39,841: Key.shift
2025-04-16 14:12:39,872: Key.shift
2025-04-16 14:12:39,903: Key.shift
2025-04-16 14:12:39,951: Key.shift
2025-04-16 14:12:39,984: Key.shift
2025-04-16 14:12:40,014: Key.shift
2025-04-16 14:12:40,046: Key.shift
2025-04-16 14:12:40,077: Key.shift
2025-04-16 14:12:40,108: Key.shift
2025-04-16 14:12:40,139: Key.shift
2025-04-16 14:12:40,186: Key.shift
2025-04-16 14:12:40,217: Key.shift
2025-04-16 14:12:40,249: Key.shift
2025-04-16 14:12:40,280: Key.shift
2025-04-16 14:12:40,311: Key.shift
2025-04-16 14:12:40,342: Key.shift
2025-04-16 14:12:40,374: Key.shift
2025-04-16 14:12:40,421: Key.shift
2025-04-16 14:12:40,452: Key.shift
2025-04-16 14:12:40,489: Key.shift
2025-04-16 14:12:40,515: Key.shift
2025-04-16 14:12:40,546: Key.shift
2025-04-16 14:12:40,578: Key.shift
2025-04-16 14:12:40,609: Key.shift
2025-04-16 14:12:40,656: Key.shift
2025-04-16 14:12:40,687: Key.shift
2025-04-16 14:12:40,718: Key.shift
2025-04-16 14:12:40,749: Key.shift
2025-04-16 14:12:40,781: Key.shift
2025-04-16 14:12:40,812: Key.shift
2025-04-16 14:12:40,843: Key.shift
2025-04-16 14:12:40,890: Key.shift
2025-04-16 14:12:40,921: Key.shift
2025-04-16 14:12:40,953: Key.shift
2025-04-16 14:12:40,984: Key.shift
2025-04-16 14:12:41,026: Key.shift
2025-04-16 14:12:41,048: Key.shift
2025-04-16 14:12:41,080: Key.shift
2025-04-16 14:12:41,127: Key.shift
2025-04-16 14:12:41,158: Key.shift
2025-04-16 14:12:41,189: Key.shift
2025-04-16 14:12:41,220: Key.shift
2025-04-16 14:12:41,252: Key.shift
2025-04-16 14:12:41,283: Key.shift
2025-04-16 14:12:41,314: Key.shift
2025-04-16 14:12:41,361: Key.shift
2025-04-16 14:12:41,392: Key.shift
2025-04-16 14:12:41,423: Key.shift
2025-04-16 14:12:41,455: Key.shift
2025-04-16 14:12:41,486: Key.shift
2025-04-16 14:12:41,517: Key.shift
2025-04-16 14:12:41,564: Key.shift
2025-04-16 14:12:41,597: Key.shift
2025-04-16 14:12:41,628: Key.shift
2025-04-16 14:12:41,660: Key.shift
2025-04-16 14:12:41,691: Key.shift
2025-04-16 14:12:41,722: Key.shift
2025-04-16 14:12:41,753: Key.shift
2025-04-16 14:12:41,800: Key.shift
2025-04-16 14:12:41,831: Key.shift
2025-04-16 14:12:41,863: Key.shift
2025-04-16 14:12:41,894: Key.shift
2025-04-16 14:12:41,925: Key.shift
2025-04-16 14:12:41,956: Key.shift
2025-04-16 14:12:41,988: Key.shift
2025-04-16 14:12:42,035: Key.shift
2025-04-16 14:12:42,067: Key.shift
2025-04-16 14:12:42,104: Key.shift
2025-04-16 14:12:42,130: Key.shift
2025-04-16 14:12:42,162: Key.shift
2025-04-16 14:12:42,193: Key.shift
2025-04-16 14:12:42,224: Key.shift
2025-04-16 14:12:42,271: Key.shift
2025-04-16 14:12:42,302: Key.shift
2025-04-16 14:12:42,334: Key.shift
2025-04-16 14:12:42,365: Key.shift
2025-04-16 14:12:42,396: Key.shift
2025-04-16 14:12:42,412: (
2025-04-16 14:12:43,233: Key.backspace
2025-04-16 14:12:44,298: ?
2025-04-16 14:12:45,257: Key.enter
2025-04-16 14:13:08,217: Key.up
2025-04-16 14:13:09,843: Key.up
2025-04-16 14:13:10,374: Key.up
2025-04-16 14:13:10,410: Key.up
2025-04-16 14:13:10,441: Key.up
2025-04-16 14:13:10,474: Key.up
2025-04-16 14:13:10,508: Key.up
2025-04-16 14:13:10,541: Key.up
2025-04-16 14:13:10,574: Key.up
2025-04-16 14:13:10,608: Key.up
2025-04-16 14:13:10,641: Key.up
2025-04-16 14:13:10,674: Key.up
2025-04-16 14:13:10,707: Key.up
2025-04-16 14:13:10,741: Key.up
2025-04-16 14:13:10,774: Key.up
2025-04-16 14:13:10,807: Key.up
2025-04-16 14:13:10,841: Key.up
2025-04-16 14:13:10,874: Key.up
2025-04-16 14:13:10,908: Key.up
2025-04-16 14:13:10,941: Key.up
2025-04-16 14:13:10,974: Key.up
2025-04-16 14:13:11,008: Key.up
2025-04-16 14:13:11,041: Key.up
2025-04-16 14:13:11,074: Key.up
2025-04-16 14:13:11,108: Key.up
2025-04-16 14:13:11,141: Key.up
2025-04-16 14:13:11,174: Key.up
2025-04-16 14:13:11,208: Key.up
2025-04-16 14:13:11,241: Key.up
2025-04-16 14:13:11,275: Key.up
2025-04-16 14:13:11,308: Key.up
2025-04-16 14:13:11,342: Key.up
2025-04-16 14:13:11,374: Key.up
2025-04-16 14:13:11,408: Key.up
2025-04-16 14:13:11,441: Key.up
2025-04-16 14:13:11,475: Key.up
2025-04-16 14:13:11,508: Key.up
2025-04-16 14:13:11,541: Key.up
2025-04-16 14:13:11,574: Key.up
2025-04-16 14:13:11,608: Key.up
2025-04-16 14:13:11,641: Key.up
2025-04-16 14:13:11,674: Key.up
2025-04-16 14:13:11,722: Key.up
2025-04-16 14:13:11,741: Key.up
2025-04-16 14:13:11,789: Key.up
2025-04-16 14:13:11,808: Key.up
2025-04-16 14:13:11,856: Key.up
2025-04-16 14:13:11,890: Key.up
2025-04-16 14:13:11,923: Key.up
2025-04-16 14:13:11,957: Key.up
2025-04-16 14:13:11,991: Key.up
2025-04-16 14:13:12,024: Key.up
2025-04-16 14:13:12,057: Key.up
2025-04-16 14:13:12,090: Key.up
2025-04-16 14:13:12,124: Key.up
2025-04-16 14:13:12,157: Key.up
2025-04-16 14:13:12,190: Key.up
2025-04-16 14:13:12,224: Key.up
2025-04-16 14:13:12,257: Key.up
2025-04-16 14:13:12,290: Key.up
2025-04-16 14:13:12,324: Key.up
2025-04-16 14:13:12,357: Key.up
2025-04-16 14:13:12,391: Key.up
2025-04-16 14:13:12,424: Key.up
2025-04-16 14:13:12,457: Key.up
2025-04-16 14:13:12,491: Key.up
2025-04-16 14:13:12,524: Key.up
2025-04-16 14:13:12,557: Key.up
2025-04-16 14:13:12,591: Key.up
2025-04-16 14:13:12,624: Key.up
2025-04-16 14:13:12,657: Key.up
2025-04-16 14:13:12,691: Key.up
2025-04-16 14:13:12,724: Key.up
2025-04-16 14:13:12,757: Key.up
2025-04-16 14:13:12,790: Key.up
2025-04-16 14:13:12,824: Key.up
2025-04-16 14:13:12,857: Key.up
2025-04-16 14:13:12,891: Key.up
2025-04-16 14:13:12,924: Key.up
2025-04-16 14:13:12,957: Key.up
2025-04-16 14:13:12,991: Key.up
2025-04-16 14:13:13,024: Key.up
2025-04-16 14:13:13,057: Key.up
2025-04-16 14:13:13,091: Key.up
2025-04-16 14:13:13,124: Key.up
2025-04-16 14:13:13,157: Key.up
2025-04-16 14:13:13,191: Key.up
2025-04-16 14:13:13,224: Key.up
2025-04-16 14:13:13,257: Key.up
2025-04-16 14:13:13,291: Key.up
2025-04-16 14:13:13,324: Key.up
2025-04-16 14:13:13,357: Key.up
2025-04-16 14:13:13,390: Key.up
2025-04-16 14:13:13,424: Key.up
2025-04-16 14:13:13,457: Key.up
2025-04-16 14:13:13,491: Key.up
2025-04-16 14:13:13,524: Key.up
2025-04-16 14:13:13,557: Key.up
2025-04-16 14:13:13,590: Key.up
2025-04-16 14:13:13,624: Key.up
2025-04-16 14:13:13,657: Key.up
2025-04-16 14:13:13,691: Key.up
2025-04-16 14:13:13,741: Key.up
2025-04-16 14:13:13,773: Key.up
2025-04-16 14:13:13,807: Key.up
2025-04-16 14:13:13,840: Key.up
2025-04-16 14:13:13,874: Key.up
2025-04-16 14:13:13,907: Key.up
2025-04-16 14:13:13,941: Key.up
2025-04-16 14:13:13,973: Key.up
2025-04-16 14:13:14,007: Key.up
2025-04-16 14:13:14,040: Key.up
2025-04-16 14:13:14,073: Key.up
2025-04-16 14:13:14,107: Key.up
2025-04-16 14:13:14,140: Key.up
2025-04-16 14:13:14,174: Key.up
2025-04-16 14:13:14,208: Key.up
2025-04-16 14:13:14,240: Key.up
2025-04-16 14:13:14,274: Key.up
2025-04-16 14:13:14,307: Key.up
2025-04-16 14:13:14,341: Key.up
2025-04-16 14:13:14,374: Key.up
2025-04-16 14:13:14,407: Key.up
2025-04-16 14:13:14,441: Key.up
2025-04-16 14:13:14,474: Key.up
2025-04-16 14:13:14,507: Key.up
2025-04-16 14:13:14,541: Key.up
2025-04-16 14:13:14,574: Key.up
2025-04-16 14:13:14,607: Key.up
2025-04-16 14:13:14,641: Key.up
2025-04-16 14:13:14,674: Key.up
2025-04-16 14:13:14,707: Key.up
2025-04-16 14:13:14,741: Key.up
2025-04-16 14:13:14,774: Key.up
2025-04-16 14:13:14,807: Key.up
2025-04-16 14:13:14,841: Key.up
2025-04-16 14:13:14,874: Key.up
2025-04-16 14:13:14,907: Key.up
2025-04-16 14:13:14,940: Key.up
2025-04-16 14:13:14,974: Key.up
2025-04-16 14:13:15,007: Key.up
2025-04-16 14:13:15,041: Key.up
2025-04-16 14:13:15,074: Key.up
2025-04-16 14:13:15,107: Key.up
2025-04-16 14:13:15,140: Key.up
2025-04-16 14:13:15,173: Key.up
2025-04-16 14:13:15,207: Key.up
2025-04-16 14:13:15,240: Key.up
2025-04-16 14:13:15,274: Key.up
2025-04-16 14:13:15,307: Key.up
2025-04-16 14:13:15,341: Key.up
2025-04-16 14:13:15,374: Key.up
2025-04-16 14:13:15,407: Key.up
2025-04-16 14:13:15,440: Key.up
2025-04-16 14:13:15,474: Key.up
2025-04-16 14:13:15,507: Key.up
2025-04-16 14:13:15,540: Key.up
2025-04-16 14:13:15,574: Key.up
2025-04-16 14:13:15,624: Key.up
2025-04-16 14:13:15,656: Key.up
2025-04-16 14:13:15,690: Key.up
2025-04-16 14:13:15,723: Key.up
2025-04-16 14:13:15,757: Key.up
2025-04-16 14:13:15,790: Key.up
2025-04-16 14:13:15,824: Key.up
2025-04-16 14:13:15,857: Key.up
2025-04-16 14:13:15,890: Key.up
2025-04-16 14:13:15,924: Key.up
2025-04-16 14:13:15,957: Key.up
2025-04-16 14:13:15,990: Key.up
2025-04-16 14:13:16,023: Key.up
2025-04-16 14:13:16,057: Key.up
2025-04-16 14:13:16,090: Key.up
2025-04-16 14:13:16,123: Key.up
2025-04-16 14:13:16,157: Key.up
2025-04-16 14:13:16,190: Key.up
2025-04-16 14:13:16,223: Key.up
2025-04-16 14:13:16,257: Key.up
2025-04-16 14:13:16,290: Key.up
2025-04-16 14:13:16,323: Key.up
2025-04-16 14:13:16,357: Key.up
2025-04-16 14:13:16,390: Key.up
2025-04-16 14:13:16,423: Key.up
2025-04-16 14:13:16,457: Key.up
2025-04-16 14:13:16,490: Key.up
2025-04-16 14:13:16,523: Key.up
2025-04-16 14:13:16,557: Key.up
2025-04-16 14:13:16,590: Key.up
2025-04-16 14:13:16,623: Key.up
2025-04-16 14:13:16,657: Key.up
2025-04-16 14:13:16,690: Key.up
2025-04-16 14:13:16,723: Key.up
2025-04-16 14:13:16,757: Key.up
2025-04-16 14:13:16,790: Key.up
2025-04-16 14:13:16,823: Key.up
2025-04-16 14:13:16,857: Key.up
2025-04-16 14:13:16,890: Key.up
2025-04-16 14:13:16,923: Key.up
2025-04-16 14:13:16,956: Key.up
2025-04-16 14:13:16,990: Key.up
2025-04-16 14:13:17,023: Key.up
2025-04-16 14:13:17,057: Key.up
2025-04-16 14:13:17,090: Key.up
2025-04-16 14:13:17,123: Key.up
2025-04-16 14:13:17,156: Key.up
